,index,Year,Team,GameNo,D/N,Attendance,API DATE Format,Capacity,Attendance Rate,Icon,Precipitation,Temperature,Summary
553,171,2010,CHC,24,D,37800,2010-04-30,41210,91.72530939092454,partly-cloudy-day,0.0,79.67,Mostly Cloudy
554,172,2010,CHC,25,D,40368,2010-05-01,41210,97.95680660033973,partly-cloudy-day,0.0,70.62,Mostly Cloudy
555,173,2010,CHC,26,D,38144,2010-05-02,41210,92.56005823829169,partly-cloudy-day,0.0,67.61,Mostly Cloudy
556,176,2010,CHC,35,D,38637,2010-05-12,41210,93.75636981315216,cloudy,0.0,48.48,Overcast
557,177,2010,CHC,36,D,39082,2010-05-14,41210,94.83620480465908,partly-cloudy-day,0.0,65.1,Partly Cloudy
558,178,2010,CHC,37,D,41336,2010-05-15,41210,100.30575103130309,partly-cloudy-day,0.0,60.12,Mostly Cloudy
559,179,2010,CHC,38,D,40636,2010-05-16,41210,98.6071341907304,partly-cloudy-day,0.0,63.28,Partly Cloudy
560,184,2010,CHC,48,D,33868,2010-05-27,41210,82.18393593787916,partly-cloudy-day,0.0,73.48,Mostly Cloudy
561,185,2010,CHC,49,D,39536,2010-05-28,41210,95.93787915554478,clear-day,0.0,72.98,Clear
562,186,2010,CHC,50,D,40601,2010-05-29,41210,98.52220334870178,partly-cloudy-day,0.0,80.51,Partly Cloudy
563,187,2010,CHC,51,D,41353,2010-05-30,41210,100.34700315457414,partly-cloudy-day,0.0,88.65,Partly Cloudy
564,188,2010,CHC,61,D,41129,2010-06-11,41210,99.80344576559088,cloudy,0.002,84.34,Humid and Overcast
565,189,2010,CHC,62,D,40397,2010-06-12,41210,98.02717786944918,rain,0.0169,65.46,Light Rain
566,193,2010,CHC,66,D,36942,2010-06-17,41210,89.64329046347974,partly-cloudy-day,0.0,79.74,Mostly Cloudy
567,194,2010,CHC,67,D,39729,2010-06-18,41210,96.40621208444553,partly-cloudy-day,0.0,88.64,Partly Cloudy
568,195,2010,CHC,68,D,40008,2010-06-19,41210,97.08323222518807,clear-day,0.0,83.95,Clear
569,196,2010,CHC,69,D,39850,2010-06-20,41210,96.69983013831595,partly-cloudy-day,0.0,76.08,Mostly Cloudy
570,199,2010,CHC,78,D,37391,2010-06-30,41210,90.73283183693279,partly-cloudy-day,0.0,73.79,Partly Cloudy
571,200,2010,CHC,79,D,36880,2010-07-01,41210,89.49284154331474,clear-day,0.0,73.27,Clear
572,201,2010,CHC,80,D,40361,2010-07-02,41210,97.93982043193401,clear-day,0.0,80.54,Clear
573,202,2010,CHC,81,D,40677,2010-07-03,41210,98.70662460567824,clear-day,0.0,83.65,Clear
574,203,2010,CHC,82,D,41079,2010-07-04,41210,99.68211599126427,partly-cloudy-day,0.0,89.03,Partly Cloudy
575,205,2010,CHC,91,D,40622,2010-07-16,41210,98.57316185391896,clear-day,0.0,89.14,Clear
576,206,2010,CHC,92,D,40924,2010-07-17,41210,99.30599369085174,partly-cloudy-day,0.0,88.95,Partly Cloudy
577,210,2010,CHC,96,D,38533,2010-07-21,41210,93.50400388255278,partly-cloudy-day,0.0,87.11,Mostly Cloudy
578,211,2010,CHC,97,D,40687,2010-07-23,41210,98.73089056054357,partly-cloudy-day,0.0,89.43,Partly Cloudy
579,212,2010,CHC,98,D,41009,2010-07-24,41210,99.512254307207,partly-cloudy-day,0.0,81.46,Partly Cloudy
580,216,2010,CHC,108,D,38425,2010-08-04,41210,93.24193157000728,partly-cloudy-day,0.0013,81.36,Humid and Mostly Cloudy
581,217,2010,CHC,109,D,40696,2010-08-06,41210,98.75272991992236,partly-cloudy-day,0.0,79.48,Partly Cloudy
582,218,2010,CHC,110,D,41227,2010-08-07,41210,100.04125212327106,partly-cloudy-day,0.0,80.58,Mostly Cloudy
583,219,2010,CHC,111,D,39016,2010-08-08,41210,94.67604950254793,rain,0.0194,73.19,Light Rain
584,222,2010,CHC,121,D,33267,2010-08-18,41210,80.7255520504732,partly-cloudy-day,0.0,78.38,Partly Cloudy
585,223,2010,CHC,122,D,30687,2010-08-19,41210,74.46493569521961,partly-cloudy-day,0.0,85.38,Partly Cloudy
586,224,2010,CHC,123,D,39345,2010-08-20,41210,95.4743994176171,partly-cloudy-day,0.0,90.2,Partly Cloudy
587,225,2010,CHC,124,D,41099,2010-08-21,41210,99.73064790099491,partly-cloudy-day,0.0,80.98,Mostly Cloudy
588,226,2010,CHC,125,D,37518,2010-08-22,41210,91.0410094637224,partly-cloudy-day,0.0,77.85,Partly Cloudy
589,229,2010,CHC,134,D,33555,2010-09-01,41210,81.42441155059453,cloudy,0.0,77.66,Overcast
590,230,2010,CHC,135,D,31424,2010-09-03,41210,76.25333656879398,partly-cloudy-day,0.0,69.15,Mostly Cloudy
591,231,2010,CHC,136,D,39473,2010-09-04,41210,95.78500363989323,partly-cloudy-day,0.0,65.33,Partly Cloudy
592,232,2010,CHC,137,D,40788,2010-09-05,41210,98.97597670468333,partly-cloudy-day,0.0,71.25,Mostly Cloudy
593,233,2010,CHC,138,D,31647,2010-09-06,41210,76.79446736229072,partly-cloudy-day,0.0,76.54,Partly Cloudy
594,239,2010,CHC,153,D,36553,2010-09-24,41210,88.69934481921864,partly-cloudy-day,0.0,62.87,Mostly Cloudy
595,240,2010,CHC,154,D,39316,2010-09-25,41210,95.40402814850765,partly-cloudy-day,0.0,57.57,Partly Cloudy
596,241,2010,CHC,155,D,38057,2010-09-26,41210,92.34894443096337,partly-cloudy-day,0.0,58.16,Mostly Cloudy
597,323,2011,CHC,1,D,41358,2011-04-01,41159,100.48349085254743,cloudy,0.0064,41.59,Overcast
598,324,2011,CHC,2,D,35782,2011-04-02,41159,86.93602857212275,partly-cloudy-day,0.0,48.53,Mostly Cloudy
599,325,2011,CHC,3,D,30857,2011-04-03,41159,74.97023737214218,partly-cloudy-day,0.0,64.14,Mostly Cloudy
600,326,2011,CHC,4,D,26292,2011-04-04,41159,63.8791029908404,cloudy,0.0,47.67,Overcast
601,327,2011,CHC,5,D,27039,2011-04-05,41159,65.69401588959887,partly-cloudy-day,0.0,47.01,Mostly Cloudy
602,328,2011,CHC,6,D,32272,2011-04-06,41159,78.40812459000462,partly-cloudy-day,0.0,55.66,Mostly Cloudy
603,330,2011,CHC,17,D,35544,2011-04-20,41159,86.3577832308851,cloudy,0.0,42.43,Overcast
604,332,2011,CHC,19,D,36595,2011-04-22,41159,88.91129522097233,rain,0.0231,41.92,Light Rain
605,333,2011,CHC,20,D,41161,2011-04-23,41159,100.00485920454821,partly-cloudy-day,0.0,64.61,Partly Cloudy
606,334,2011,CHC,21,D,32943,2011-04-24,41159,80.03838771593091,partly-cloudy-day,0.0,54.9,Mostly Cloudy
607,337,2011,CHC,31,D,35471,2011-05-06,41159,86.18042226487525,partly-cloudy-day,0.0,65.49,Mostly Cloudy
608,338,2011,CHC,32,D,37666,2011-05-07,41159,91.5133992565417,cloudy,0.0,58.28,Overcast
609,339,2011,CHC,33,D,31931,2011-05-08,41159,77.57963021453388,partly-cloudy-day,0.0,63.77,Partly Cloudy
610,342,2011,CHC,36,D,32559,2011-05-12,41159,79.10542044267353,partly-cloudy-day,0.0,83.81,Mostly Cloudy
611,343,2011,CHC,37,D,37433,2011-05-13,41159,90.9473019266746,partly-cloudy-day,0.0,63.25,Mostly Cloudy
612,347,2011,CHC,48,D,33378,2011-05-26,41159,81.09526470516776,cloudy,0.0,45.17,Overcast
613,348,2011,CHC,49,D,34105,2011-05-27,41159,82.86158555844408,partly-cloudy-day,0.0,56.58,Partly Cloudy
614,349,2011,CHC,50,D,38413,2011-05-28,41159,93.32831215530018,cloudy,0.0,62.73,Overcast
615,350,2011,CHC,51,D,37464,2011-05-29,41159,91.02261959717194,rain,0.1773,60.38,Rain
616,351,2011,CHC,52,D,30450,2011-05-30,41159,73.98138924658033,partly-cloudy-day,0.0,87.37,Partly Cloudy
617,353,2011,CHC,54,D,31340,2011-06-01,41159,76.14373527053621,partly-cloudy-day,0.0,78.4,Partly Cloudy
618,357,2011,CHC,68,D,40024,2011-06-16,41159,97.24240141888772,partly-cloudy-day,0.0,75.54,Mostly Cloudy
619,358,2011,CHC,69,D,42219,2011-06-17,41159,102.5753784105542,partly-cloudy-day,0.0,77.84,Partly Cloudy
620,359,2011,CHC,70,D,42236,2011-06-18,41159,102.61668164921403,partly-cloudy-day,0.0,80.28,Mostly Cloudy
621,361,2011,CHC,78,D,40854,2011-06-27,41159,99.25897130639714,partly-cloudy-day,0.0,77.22,Mostly Cloudy
622,362,2011,CHC,79,D,39157,2011-06-28,41159,95.13593624723633,clear-day,0.0,76.78,Clear
623,365,2011,CHC,82,D,38158,2011-06-30,41159,92.70876357540271,partly-cloudy-day,0.0,85.56,Mostly Cloudy
624,366,2011,CHC,83,D,41486,2011-07-01,41159,100.79447994363323,cloudy,0.0,76.57,Overcast
625,367,2011,CHC,84,D,42165,2011-07-02,41159,102.44417988775237,partly-cloudy-day,0.0,90.83,Humid and Mostly Cloudy
626,368,2011,CHC,85,D,42311,2011-07-03,41159,102.7989018197721,partly-cloudy-day,0.0,80.62,Mostly Cloudy
627,370,2011,CHC,94,D,38391,2011-07-15,41159,93.2748609052698,partly-cloudy-day,0.0,85.36,Partly Cloudy
628,371,2011,CHC,95,D,40709,2011-07-16,41159,98.90667897665152,partly-cloudy-day,0.0,84.51,Mostly Cloudy
629,372,2011,CHC,96,D,37634,2011-07-17,41159,91.43565198377026,partly-cloudy-day,0.0,92.18,Partly Cloudy
630,375,2011,CHC,99,D,37864,2011-07-20,41159,91.99446050681503,partly-cloudy-day,0.0,97.06,Humid and Mostly Cloudy
631,376,2011,CHC,100,D,39855,2011-07-22,41159,96.83179863456353,rain,0.0078,75.3,Drizzle and Humid
632,377,2011,CHC,101,D,40486,2011-07-23,41159,98.3648776695255,partly-cloudy-day,0.0,78.91,Mostly Cloudy
633,378,2011,CHC,102,D,40406,2011-07-24,41159,98.17050948759689,partly-cloudy-day,0.0005,80.71,Mostly Cloudy
634,379,2011,CHC,113,D,42245,2011-08-05,41159,102.638548069681,partly-cloudy-day,0.0,82.19,Mostly Cloudy
635,380,2011,CHC,114,D,41978,2011-08-06,41159,101.98984426249423,cloudy,0.0,81.77,Humid and Overcast
636,381,2011,CHC,115,D,39619,2011-08-07,41159,96.2584124978741,partly-cloudy-day,0.0,82.14,Partly Cloudy
637,384,2011,CHC,118,D,34733,2011-08-11,41159,84.38737578658373,partly-cloudy-day,0.0,78.66,Partly Cloudy
638,385,2011,CHC,125,D,42343,2011-08-19,41159,102.87664909254354,partly-cloudy-day,0.0,84.06,Partly Cloudy
639,386,2011,CHC,126,D,42374,2011-08-20,41159,102.95196676304089,rain,0.10800000000000001,68.72,Rain
640,391,2011,CHC,131,D,36136,2011-08-25,41159,87.79610777715688,partly-cloudy-day,0.0,78.36,Partly Cloudy
641,392,2011,CHC,138,D,35153,2011-09-02,41159,85.40780874170898,partly-cloudy-day,0.0,92.15,Partly Cloudy
642,393,2011,CHC,139,D,36628,2011-09-03,41159,88.99147209601789,partly-cloudy-day,0.0,85.95,Partly Cloudy
643,394,2011,CHC,140,D,40469,2011-09-04,41159,98.32357443086566,partly-cloudy-day,0.0,71.72,Mostly Cloudy
644,395,2011,CHC,141,D,41341,2011-09-05,41159,100.44218761388761,partly-cloudy-day,0.0,63.79,Mostly Cloudy
645,398,2011,CHC,151,D,35318,2011-09-16,41159,85.80869311693675,cloudy,0.0,58.09,Overcast
646,399,2011,CHC,152,D,39377,2011-09-17,41159,95.67044874754004,partly-cloudy-day,0.0,66.53,Partly Cloudy
647,400,2011,CHC,153,D,36250,2011-09-18,41159,88.07308243640516,rain,0.0045,60.77,Possible Drizzle
648,403,2011,CHC,156,D,30965,2011-09-21,41159,75.23263441774581,partly-cloudy-day,0.0,70.44,Partly Cloudy
649,485,2012,CHC,1,D,41176,2012-04-05,41009,100.4072276817284,partly-cloudy-day,0.0,47.25,Partly Cloudy
650,486,2012,CHC,2,D,40102,2012-04-07,41009,97.78829037528348,partly-cloudy-day,0.0,63.64,Partly Cloudy
651,487,2012,CHC,3,D,31973,2012-04-08,41009,77.96581238264771,clear-day,0.0,62.28,Clear
652,490,2012,CHC,6,D,34044,2012-04-11,41009,83.01592333390232,partly-cloudy-day,0.0,48.93,Partly Cloudy
653,491,2012,CHC,7,D,36311,2012-04-12,41009,88.54397815113755,partly-cloudy-day,0.0,58.92,Partly Cloudy
654,492,2012,CHC,14,D,37782,2012-04-20,41009,92.13099563510448,cloudy,0.0,43.86,Overcast
655,493,2012,CHC,15,D,38405,2012-04-21,41009,93.65017435197151,partly-cloudy-day,0.0,49.19,Partly Cloudy
656,494,2012,CHC,16,D,35801,2012-04-22,41009,87.30034870394304,partly-cloudy-day,0.0,48.1,Partly Cloudy
657,497,2012,CHC,19,D,34894,2012-04-25,41009,85.08863907922651,rain,0.0041,56.61,Possible Drizzle
658,498,2012,CHC,26,D,37332,2012-05-04,41009,91.03367553463873,partly-cloudy-day,0.0,61.03,Mostly Cloudy
659,499,2012,CHC,27,D,39874,2012-05-05,41009,97.23231485771416,cloudy,0.0,54.61,Overcast
660,500,2012,CHC,28,D,38125,2012-05-06,41009,92.9673974005706,rain,0.062,60.44,Light Rain
661,503,2012,CHC,31,D,31904,2012-05-09,41009,77.79755663390964,partly-cloudy-day,0.0002,56.87,Mostly Cloudy
662,506,2012,CHC,39,D,34937,2012-05-18,41009,85.19349411104879,clear-day,0.0,78.91,Clear
663,508,2012,CHC,41,D,38374,2012-05-20,41009,93.57458118949499,partly-cloudy-day,0.0,89.46,Mostly Cloudy
664,509,2012,CHC,48,D,38452,2012-05-28,41009,93.76478334024239,partly-cloudy-day,0.0,91.49,Mostly Cloudy
665,510,2012,CHC,49,D,35219,2012-05-29,41009,85.881148040674,partly-cloudy-day,0.0,81.06,Partly Cloudy
666,511,2012,CHC,50,D,38516,2012-05-30,41009,93.92084664341974,partly-cloudy-day,0.0,66.3,Mostly Cloudy
667,514,2012,CHC,63,D,42292,2012-06-14,41009,103.12858153088347,partly-cloudy-day,0.0,81.74,Partly Cloudy
668,515,2012,CHC,64,D,40073,2012-06-15,41009,97.71757419103123,partly-cloudy-day,0.0,88.68,Partly Cloudy
669,520,2012,CHC,75,D,35837,2012-06-27,41009,87.3881343119803,clear-day,0.0,86.82,Clear
670,521,2012,CHC,76,D,32891,2012-06-29,41009,80.20434538759784,rain,0.0598,70.27,Light Rain
671,522,2012,CHC,77,D,37906,2012-06-30,41009,92.4333682850106,partly-cloudy-day,0.0,86.89,Partly Cloudy
672,523,2012,CHC,78,D,37389,2012-07-01,41009,91.17266941403106,cloudy,0.0307,76.63,Overcast
673,525,2012,CHC,87,D,38068,2012-07-14,41009,92.82840352117827,partly-cloudy-day,0.0,86.92,Mostly Cloudy
674,526,2012,CHC,88,D,36659,2012-07-15,41009,89.3925723621644,partly-cloudy-day,0.0,90.82,Mostly Cloudy
675,529,2012,CHC,91,D,32741,2012-07-19,41009,79.83857202077593,cloudy,0.0,81.24,Humid and Overcast
676,530,2012,CHC,98,D,40778,2012-07-27,41009,99.43670901509425,partly-cloudy-day,0.0,82.65,Partly Cloudy
677,531,2012,CHC,99,D,41276,2012-07-28,41009,100.65107659294301,partly-cloudy-day,0.0,80.47,Partly Cloudy
678,532,2012,CHC,100,D,39534,2012-07-29,41009,96.40322855958448,partly-cloudy-day,0.0,83.68,Mostly Cloudy
679,535,2012,CHC,103,D,33014,2012-08-01,41009,80.50427954839182,partly-cloudy-day,0.0,85.28,Mostly Cloudy
680,537,2012,CHC,111,D,36891,2012-08-10,41009,89.9583018361823,partly-cloudy-day,0.0,72.94,Mostly Cloudy
681,538,2012,CHC,112,D,40602,2012-08-11,41009,99.00753493135653,partly-cloudy-day,0.0,75.74,Partly Cloudy
682,539,2012,CHC,113,D,35461,2012-08-12,41009,86.47126240581336,partly-cloudy-day,0.0,75.32,Mostly Cloudy
683,542,2012,CHC,116,D,33714,2012-08-15,41009,82.2112219268941,partly-cloudy-day,0.0,84.28,Partly Cloudy
684,543,2012,CHC,124,D,31255,2012-08-24,41009,76.2149772001268,partly-cloudy-day,0.0,91.57,Partly Cloudy
685,544,2012,CHC,125,D,35296,2012-08-25,41009,86.06891170230925,partly-cloudy-day,0.0,91.58,Partly Cloudy
686,545,2012,CHC,126,D,32346,2012-08-26,41009,78.87536882147822,rain,0.0753,72.29,Light Rain
687,549,2012,CHC,130,D,28859,2012-08-30,41009,70.3723572874247,clear-day,0.0,86.2,Clear
688,550,2012,CHC,131,D,32476,2012-08-31,41009,79.1923724060572,partly-cloudy-day,0.0,91.61,Mostly Cloudy
689,551,2012,CHC,132,D,32477,2012-09-01,41009,79.19481089516935,cloudy,0.0087,73.35,Overcast
690,552,2012,CHC,133,D,39760,2012-09-02,41009,96.95432709892951,cloudy,0.0,77.04,Overcast
691,553,2012,CHC,144,D,26946,2012-09-14,41009,65.70752761588919,partly-cloudy-day,0.0,71.73,Partly Cloudy
692,554,2012,CHC,145,D,32774,2012-09-15,41009,79.91904216147675,clear-day,0.0,76.03,Clear
693,555,2012,CHC,146,D,33559,2012-09-16,41009,81.83325611451144,partly-cloudy-day,0.0,75.35,Partly Cloudy
694,559,2012,CHC,150,D,25891,2012-09-20,41009,63.13492160257505,partly-cloudy-day,0.0,69.47,Partly Cloudy
695,560,2012,CHC,151,D,29100,2012-09-21,41009,70.96003316345193,cloudy,0.0,59.57,Overcast
696,561,2012,CHC,152,D,40298,2012-09-22,41009,98.26623424126412,partly-cloudy-day,0.0,53.2,Partly Cloudy
697,562,2012,CHC,153,D,33354,2012-09-23,41009,81.3333658465215,partly-cloudy-day,0.0,57.45,Mostly Cloudy
698,565,2012,CHC,162,D,27606,2012-10-03,41009,67.31693042990563,rain,0.0075,62.94,Possible Drizzle
699,647,2013,CHC,1,D,41176,2013-04-05,41019,100.38274945756844,partly-cloudy-day,0.0,43.66,Partly Cloudy
700,648,2013,CHC,2,D,40102,2013-04-07,41019,97.76445062044418,partly-cloudy-day,0.0,55.36,Partly Cloudy
701,649,2013,CHC,3,D,31973,2013-04-08,41019,77.94680513908189,partly-cloudy-day,0.0,60.63,Mostly Cloudy
702,652,2013,CHC,6,D,34044,2013-04-11,41019,82.99568492649747,rain,0.0032,43.85,Possible Drizzle
703,653,2013,CHC,7,D,36311,2013-04-12,41019,88.52239206221506,cloudy,0.0005,44.09,Overcast
704,654,2013,CHC,14,D,37782,2013-04-20,41019,92.10853506911431,partly-cloudy-day,0.0,42.37,Mostly Cloudy
705,655,2013,CHC,15,D,38405,2013-04-21,41019,93.62734342621711,partly-cloudy-day,0.0,48.6,Partly Cloudy
706,656,2013,CHC,16,D,35801,2013-04-22,41019,87.27906579877617,partly-cloudy-day,0.0,63.38,Partly Cloudy
707,659,2013,CHC,19,D,34894,2013-04-25,41019,85.0678953655623,partly-cloudy-day,0.0,47.38,Mostly Cloudy
708,660,2013,CHC,26,D,37332,2013-05-04,41019,91.01148248372705,partly-cloudy-day,0.0,68.78,Partly Cloudy
709,661,2013,CHC,27,D,39874,2013-05-05,41019,97.20861064384796,partly-cloudy-day,0.0,64.94,Partly Cloudy
710,662,2013,CHC,28,D,38125,2013-05-06,41019,92.94473292864282,partly-cloudy-day,0.0,68.27,Partly Cloudy
711,665,2013,CHC,31,D,31904,2013-05-09,41019,77.7785904093225,partly-cloudy-day,0.0,73.47,Mostly Cloudy
712,668,2013,CHC,39,D,34937,2013-05-18,41019,85.17272483483264,partly-cloudy-day,0.0,77.32,Mostly Cloudy
713,670,2013,CHC,41,D,38374,2013-05-20,41019,93.5517686925571,partly-cloudy-day,0.0,84.94,Partly Cloudy
714,671,2013,CHC,48,D,38452,2013-05-28,41019,93.74192447402423,partly-cloudy-day,0.0,75.04,Mostly Cloudy
715,672,2013,CHC,49,D,35219,2013-05-29,41019,85.86021112167532,partly-cloudy-day,0.0,78.05,Partly Cloudy
716,673,2013,CHC,50,D,38516,2013-05-30,41019,93.89794973061264,partly-cloudy-day,0.0,82.63,Mostly Cloudy
717,676,2013,CHC,63,D,42292,2013-06-14,41019,103.10343986932884,partly-cloudy-day,0.0,71.13,Partly Cloudy
718,677,2013,CHC,64,D,40073,2013-06-15,41019,97.69375167605256,rain,0.0101,71.29,Drizzle
719,682,2013,CHC,75,D,35837,2013-06-27,41019,87.36683000560716,partly-cloudy-day,0.0,87.58,Mostly Cloudy
720,683,2013,CHC,76,D,32891,2013-06-29,41019,80.1847924132719,cloudy,0.0,65.59,Overcast
721,684,2013,CHC,77,D,37906,2013-06-30,41019,92.41083400375435,partly-cloudy-day,0.0,72.46,Partly Cloudy
722,685,2013,CHC,78,D,37389,2013-07-01,41019,91.1504424778761,partly-cloudy-day,0.0,71.94,Partly Cloudy
723,687,2013,CHC,87,D,38068,2013-07-14,41019,92.80577293449376,partly-cloudy-day,0.0,84.76,Partly Cloudy
724,688,2013,CHC,88,D,36659,2013-07-15,41019,89.37077939491455,partly-cloudy-day,0.0,84.39,Humid and Mostly Cloudy
725,691,2013,CHC,91,D,32741,2013-07-19,41019,79.8191082181428,partly-cloudy-day,0.0,93.97,Partly Cloudy
726,692,2013,CHC,98,D,40778,2013-07-27,41019,99.41246739315926,cloudy,0.0,63.9,Overcast
727,693,2013,CHC,99,D,41276,2013-07-28,41019,100.62653892098783,partly-cloudy-day,0.0,65.4,Mostly Cloudy
728,694,2013,CHC,100,D,39534,2013-07-29,41019,96.37972646822203,partly-cloudy-day,0.0,71.32,Mostly Cloudy
729,697,2013,CHC,103,D,33014,2013-08-01,41019,80.48465345327774,partly-cloudy-day,0.0,78.53,Partly Cloudy
730,699,2013,CHC,111,D,36891,2013-08-10,41019,89.93637095004753,partly-cloudy-day,0.0,79.19,Mostly Cloudy
731,700,2013,CHC,112,D,40602,2013-08-11,41019,98.98339793754113,partly-cloudy-day,0.0,77.4,Mostly Cloudy
732,701,2013,CHC,113,D,35461,2013-08-12,41019,86.45018162315024,partly-cloudy-day,0.0,82.99,Mostly Cloudy
733,704,2013,CHC,116,D,33714,2013-08-15,41019,82.19117969721349,partly-cloudy-day,0.0,73.7,Mostly Cloudy
734,705,2013,CHC,124,D,31255,2013-08-24,41019,76.19639679173066,partly-cloudy-day,0.0,83.41,Partly Cloudy
735,706,2013,CHC,125,D,35296,2013-08-25,41019,86.04792900850825,clear-day,0.0,87.13,Clear
736,707,2013,CHC,126,D,32346,2013-08-26,41019,78.8561398376362,partly-cloudy-day,0.0,88.59,Mostly Cloudy
737,711,2013,CHC,130,D,28859,2013-08-30,41019,70.35520124820205,clear-day,0.0,92.46,Humid
738,712,2013,CHC,131,D,32476,2013-08-31,41019,79.17306614008142,rain,0.0557,71.81,Light Rain
739,713,2013,CHC,132,D,32477,2013-09-01,41019,79.17550403471562,partly-cloudy-day,0.0,80.48,Mostly Cloudy
740,714,2013,CHC,133,D,39760,2013-09-02,41019,96.93069065554987,partly-cloudy-day,0.0,74.9,Mostly Cloudy
741,715,2013,CHC,144,D,26946,2013-09-14,41019,65.6915088129891,partly-cloudy-day,0.0,68.12,Partly Cloudy
742,716,2013,CHC,145,D,32774,2013-09-15,41019,79.8995587410712,rain,0.0342,58.49,Light Rain
743,717,2013,CHC,146,D,33559,2013-09-16,41019,81.81330602891343,partly-cloudy-day,0.0,62.21,Mostly Cloudy
744,721,2013,CHC,150,D,25891,2013-09-20,41019,63.119529973914524,partly-cloudy-day,0.0,75.25,Mostly Cloudy
745,722,2013,CHC,151,D,29100,2013-09-21,41019,70.94273385504277,partly-cloudy-day,0.0,64.35,Mostly Cloudy
746,723,2013,CHC,152,D,40298,2013-09-22,41019,98.24227796874618,partly-cloudy-day,0.0,64.22,Mostly Cloudy
747,724,2013,CHC,153,D,33354,2013-09-23,41019,81.31353762890367,clear-day,0.0,64.25,Clear
748,727,2013,CHC,162,D,27606,2013-10-03,41019,67.30051927155708,rain,0.0197,70.49,Light Rain
749,809,2014,CHC,4,D,38283,2014-04-04,41072,93.2094857810674,cloudy,0.0,40.54,Overcast
750,810,2014,CHC,5,D,30651,2014-04-05,41072,74.62748344370861,partly-cloudy-day,0.0,46.51,Partly Cloudy
751,811,2014,CHC,6,D,26712,2014-04-06,41072,65.03700818075575,partly-cloudy-day,0.0,52.98,Partly Cloudy
752,814,2014,CHC,9,D,25502,2014-04-10,41072,62.09096221269965,partly-cloudy-day,0.0,62.34,Mostly Cloudy
753,815,2014,CHC,15,D,28699,2014-04-18,41072,69.87485391507597,clear-day,0.0,48.14,Clear
754,816,2014,CHC,16,D,32966,2014-04-19,41072,80.26392676275809,partly-cloudy-day,0.0,56.92,Partly Cloudy
755,817,2014,CHC,17,D,27927,2014-04-20,41072,67.9952278924815,partly-cloudy-day,0.0,73.3,Partly Cloudy
756,820,2014,CHC,20,D,32323,2014-04-23,41072,78.69838332684067,partly-cloudy-day,0.0,47.5,Partly Cloudy
757,821,2014,CHC,21,D,33085,2014-04-24,41072,80.55366186209584,partly-cloudy-day,0.0,61.38,Mostly Cloudy
758,822,2014,CHC,27,D,28160,2014-05-02,41072,68.56252434748734,cloudy,0.0,50.24,Overcast
759,823,2014,CHC,28,D,37874,2014-05-03,41072,92.21367354888976,partly-cloudy-day,0.0,63.36,Partly Cloudy
760,827,2014,CHC,40,D,35771,2014-05-16,41072,87.09339696143358,rain,0.0089,40.4,Drizzle
761,828,2014,CHC,41,D,36671,2014-05-17,41072,89.28467082197118,partly-cloudy-day,0.0,55.76,Mostly Cloudy
762,829,2014,CHC,42,D,37631,2014-05-18,41072,91.62202960654461,partly-cloudy-day,0.0,67.01,Partly Cloudy
763,831,2014,CHC,44,D,34808,2014-05-21,41072,84.74873393065836,clear-day,0.0,83.63,Clear
764,835,2014,CHC,58,D,28495,2014-06-06,41072,69.37816517335412,clear-day,0.0,79.27,Clear
765,836,2014,CHC,59,D,33786,2014-06-07,41072,82.26042072458122,partly-cloudy-day,0.0,82.34,Mostly Cloudy
766,837,2014,CHC,60,D,33134,2014-06-08,41072,80.67296455005844,partly-cloudy-day,0.0,66.43,Mostly Cloudy
767,838,2014,CHC,71,D,36423,2014-06-20,41072,88.68085313595637,partly-cloudy-day,0.0,80.36,Mostly Cloudy
768,840,2014,CHC,73,D,33573,2014-06-22,41072,81.741819244254,partly-cloudy-day,0.0,75.88,Mostly Cloudy
769,845,2014,CHC,78,D,30683,2014-06-27,41072,74.70539540319439,partly-cloudy-day,0.0,85.6,Partly Cloudy
770,846,2014,CHC,79,D,35770,2014-06-28,41072,87.09096221269965,partly-cloudy-day,0.0,84.91,Mostly Cloudy
771,848,2014,CHC,92,D,39544,2014-07-11,41072,96.27970393455396,partly-cloudy-day,0.0,80.88,Partly Cloudy
772,849,2014,CHC,93,D,36806,2014-07-12,41072,89.61336190105182,rain,0.0025,74.66,Possible Drizzle
773,850,2014,CHC,94,D,36363,2014-07-13,41072,88.53476821192054,clear-day,0.0,81.27,Clear
774,854,2014,CHC,101,D,41534,2014-07-25,41072,101.12485391507597,partly-cloudy-day,0.0,72.43,Mostly Cloudy
775,855,2014,CHC,102,D,41927,2014-07-26,41072,102.08171016751072,partly-cloudy-day,0.0,80.44,Mostly Cloudy
776,856,2014,CHC,103,D,35256,2014-07-27,41072,85.83950136345929,partly-cloudy-day,0.0,85.42,Partly Cloudy
777,860,2014,CHC,107,D,35729,2014-07-31,41072,86.9911375146085,partly-cloudy-day,0.0,81.33,Partly Cloudy
778,861,2014,CHC,114,D,34937,2014-08-08,41072,85.06281651733542,partly-cloudy-day,0.0,79.62,Partly Cloudy
779,862,2014,CHC,115,D,36739,2014-08-09,41072,89.45023373587846,clear-day,0.0,77.1,Clear
780,863,2014,CHC,116,D,33039,2014-08-10,41072,80.44166342033502,partly-cloudy-day,0.0,76.59,Mostly Cloudy
