,index,Year,Team,GameNo,D/N,Attendance,API DATE Format,Capacity,Attendance Rate,Icon,Precipitation,Temperature,Summary
237,1575,2018,BOS,79,D,36274,2018-06-24,37305,97.23629540276103,cloudy,0.0,76.3,Overcast
238,1584,2018,BOS,97,D,36390,2018-07-14,37305,97.54724567752312,partly-cloudy-day,0.0,79.14,Mostly Cloudy
239,1585,2018,BOS,98,D,36940,2018-07-15,37305,99.02157887682617,partly-cloudy-day,0.0,81.43,Mostly Cloudy
240,1589,2018,BOS,107,D,36785,2018-07-29,37305,98.6060849752044,partly-cloudy-day,0.0,81.33,Partly Cloudy
241,1594,2018,BOS,112,D,36699,2018-08-04,37305,98.37555287494973,rain,0.1707,73.58,Rain
242,1598,2018,BOS,125,D,37242,2018-08-19,37305,99.83112183353438,partly-cloudy-day,0.0,71.51,Mostly Cloudy
243,1602,2018,BOS,129,D,37396,2018-08-23,37305,100.24393512933923,partly-cloudy-day,0.0,72.63,Partly Cloudy
244,1606,2018,BOS,143,D,36684,2018-09-08,37305,98.33534378769602,partly-cloudy-day,0.0,68.76,Partly Cloudy
245,1612,2018,BOS,149,D,36611,2018-09-15,37305,98.13965956306126,cloudy,0.0,70.51,Overcast
246,0,2009,CHC,7,D,40077,2009-04-13,41210,97.25066731375881,rain,0.0555,37.65,Light Rain
247,1,2009,CHC,8,D,39361,2009-04-15,41210,95.5132249454016,cloudy,0.0,50.84,Overcast
248,2,2009,CHC,9,D,38909,2009-04-16,41210,94.41640378548897,clear-day,0.0,60.28,Clear
249,3,2009,CHC,10,D,40250,2009-04-17,41210,97.6704683329289,clear-day,0.0,66.43,Clear
250,4,2009,CHC,11,D,40878,2009-04-18,41210,99.19437029847126,partly-cloudy-day,0.0,71.79,Mostly Cloudy
251,7,2009,CHC,14,D,40039,2009-04-23,41210,97.15845668527058,partly-cloudy-day,0.0,59.02,Partly Cloudy
252,9,2009,CHC,22,D,38336,2009-05-01,41210,93.0259645717059,cloudy,0.0,53.65,Overcast
253,10,2009,CHC,23,D,40083,2009-05-02,41210,97.265226886678,partly-cloudy-day,0.0,63.76,Mostly Cloudy
254,11,2009,CHC,24,D,40457,2009-05-03,41210,98.17277359864111,partly-cloudy-day,0.0,68.39,Mostly Cloudy
255,13,2009,CHC,26,D,39497,2009-05-05,41210,95.84324193157002,partly-cloudy-day,0.0,68.96,Mostly Cloudy
256,16,2009,CHC,34,D,39728,2009-05-14,41210,96.403785488959,clear-day,0.0,65.47,Clear
257,17,2009,CHC,35,D,40549,2009-05-16,41210,98.39602038340209,partly-cloudy-day,0.0,60.84,Partly Cloudy
258,18,2009,CHC,36,D,40478,2009-05-17,41210,98.2237321038583,clear-day,0.0,58.32,Clear
259,21,2009,CHC,45,D,38314,2009-05-27,41210,92.97257947100219,cloudy,0.0,65.96,Overcast
260,23,2009,CHC,47,D,40148,2009-05-29,41210,97.4229555933026,partly-cloudy-day,0.0,73.55,Mostly Cloudy
261,24,2009,CHC,48,D,41153,2009-05-30,41210,99.86168405726767,partly-cloudy-day,0.0,65.26,Mostly Cloudy
262,26,2009,CHC,58,D,41509,2009-06-12,41210,100.7255520504732,partly-cloudy-day,0.0,69.55,Partly Cloudy
263,27,2009,CHC,59,D,40899,2009-06-13,41210,99.24532880368844,rain,0.0073,57.85,Possible Drizzle
264,28,2009,CHC,60,D,40814,2009-06-14,41210,99.03906818733319,partly-cloudy-day,0.0,72.43,Partly Cloudy
265,29,2009,CHC,61,D,40444,2009-06-17,41210,98.1412278573162,cloudy,0.0,67.93,Overcast
266,30,2009,CHC,62,D,40467,2009-06-18,41210,98.19703955350644,partly-cloudy-day,0.0,77.89,Mostly Cloudy
267,31,2009,CHC,63,D,40155,2009-06-19,41210,97.43994176170833,rain,0.0794,71.63,Possible Light Rain
268,32,2009,CHC,64,D,41007,2009-06-20,41210,99.50740111623394,partly-cloudy-day,0.0,84.98,Partly Cloudy
269,33,2009,CHC,65,D,40866,2009-06-21,41210,99.16525115263286,partly-cloudy-day,0.0,81.86,Mostly Cloudy
270,35,2009,CHC,77,D,41204,2009-07-03,41210,99.98544042708082,partly-cloudy-day,0.0,73.88,Mostly Cloudy
271,36,2009,CHC,78,D,40088,2009-07-04,41210,97.27735986411066,cloudy,0.0,68.29,Overcast
272,37,2009,CHC,79,D,40369,2009-07-05,41210,97.95923319582626,partly-cloudy-day,0.0,78.18,Partly Cloudy
273,40,2009,CHC,82,D,40531,2009-07-08,41210,98.35234166464451,cloudy,0.0027,64.1,Overcast
274,41,2009,CHC,83,D,40687,2009-07-10,41210,98.73089056054357,rain,0.0395,70.04,Light Rain
275,42,2009,CHC,84,D,41210,2009-07-11,41210,100.00000000000001,partly-cloudy-day,0.0,81.79,Partly Cloudy
276,43,2009,CHC,85,D,40701,2009-07-12,41210,98.76486289735502,partly-cloudy-day,0.0,77.87,Partly Cloudy
277,45,2009,CHC,94,D,41406,2009-07-24,41210,100.47561271536036,partly-cloudy-day,0.0,81.18,Mostly Cloudy
278,46,2009,CHC,95,D,41364,2009-07-25,41210,100.37369570492599,partly-cloudy-day,0.0,78.68,Mostly Cloudy
279,47,2009,CHC,96,D,41528,2009-07-26,41210,100.77165736471731,partly-cloudy-day,0.0,78.15,Mostly Cloudy
280,50,2009,CHC,99,D,41538,2009-07-29,41210,100.79592331958263,partly-cloudy-day,0.0,72.33,Partly Cloudy
281,51,2009,CHC,100,D,41524,2009-07-30,41210,100.76195098277118,partly-cloudy-day,0.0,76.03,Mostly Cloudy
282,54,2009,CHC,113,D,41100,2009-08-13,41210,99.73307449648145,partly-cloudy-day,0.0,82.36,Partly Cloudy
283,55,2009,CHC,114,D,41619,2009-08-14,41210,100.99247755399176,partly-cloudy-day,0.0,85.46,Partly Cloudy
284,56,2009,CHC,115,D,41197,2009-08-15,41210,99.96845425867508,partly-cloudy-day,0.0,86.61,Mostly Cloudy
285,59,2009,CHC,125,D,35174,2009-08-27,41210,85.35306964329047,cloudy,0.0022,64.7,Overcast
286,60,2009,CHC,126,D,39381,2009-08-28,41210,95.56175685513226,cloudy,0.0003,67.72,Overcast
287,61,2009,CHC,127,D,40857,2009-08-29,41210,99.14341179325407,partly-cloudy-day,0.0,64.82,Mostly Cloudy
288,62,2009,CHC,128,D,39907,2009-08-30,41210,96.8381460810483,partly-cloudy-day,0.0,64.27,Partly Cloudy
289,65,2009,CHC,131,D,39192,2009-09-02,41210,95.10313030817764,partly-cloudy-day,0.0,71.01,Partly Cloudy
290,66,2009,CHC,132,D,40741,2009-09-03,41210,98.86192671681631,partly-cloudy-day,0.0,73.08,Partly Cloudy
291,67,2009,CHC,139,D,39881,2009-09-11,41210,96.77505459839846,partly-cloudy-day,0.0,76.96,Partly Cloudy
292,68,2009,CHC,140,D,40351,2009-09-12,41210,97.91555447706868,partly-cloudy-day,0.0,75.81,Mostly Cloudy
293,69,2009,CHC,141,D,39805,2009-09-13,41210,96.59063334142199,partly-cloudy-day,0.0,76.32,Partly Cloudy
294,73,2009,CHC,145,D,39158,2009-09-17,41210,95.02062606163554,partly-cloudy-day,0.0,69.06,Mostly Cloudy
295,75,2009,CHC,157,D,34362,2009-09-30,41210,83.38267410822617,partly-cloudy-day,0.0,57.54,Partly Cloudy
296,77,2009,CHC,159,D,33786,2009-10-02,41210,81.98495510798351,cloudy,0.0,52.46,Overcast
297,78,2009,CHC,160,D,39138,2009-10-03,41210,94.97209415190488,partly-cloudy-day,0.0,57.39,Mostly Cloudy
298,79,2009,CHC,161,D,39154,2009-10-04,41210,95.01091967968941,partly-cloudy-day,0.0,57.02,Mostly Cloudy
299,161,2010,CHC,7,D,41306,2010-04-12,41210,100.23295316670712,partly-cloudy-day,0.0,67.26,Mostly Cloudy
300,162,2010,CHC,8,D,39565,2010-04-14,41210,96.00825042465422,partly-cloudy-day,0.0,76.02,Partly Cloudy
301,163,2010,CHC,9,D,38026,2010-04-15,41210,92.27371997088086,partly-cloudy-day,0.0,81.49,Mostly Cloudy
302,164,2010,CHC,10,D,37291,2010-04-16,41210,90.49017228827955,partly-cloudy-day,0.0,63.94,Mostly Cloudy
303,165,2010,CHC,11,D,40471,2010-04-17,41210,98.20674593545257,clear-day,0.0,54.35,Clear
304,166,2010,CHC,12,D,39506,2010-04-18,41210,95.86508129094881,clear-day,0.0,50.62,Clear
305,169,2010,CHC,22,D,36660,2010-04-28,41210,88.95899053627761,partly-cloudy-day,0.0,60.14,Partly Cloudy
306,170,2010,CHC,23,D,36850,2010-04-29,41210,89.42004367871877,partly-cloudy-day,0.0,71.0,Partly Cloudy
307,171,2010,CHC,24,D,37800,2010-04-30,41210,91.72530939092454,partly-cloudy-day,0.0,79.67,Mostly Cloudy
308,172,2010,CHC,25,D,40368,2010-05-01,41210,97.95680660033973,partly-cloudy-day,0.0,70.62,Mostly Cloudy
309,173,2010,CHC,26,D,38144,2010-05-02,41210,92.56005823829169,partly-cloudy-day,0.0,67.61,Mostly Cloudy
310,176,2010,CHC,35,D,38637,2010-05-12,41210,93.75636981315216,cloudy,0.0,48.48,Overcast
311,177,2010,CHC,36,D,39082,2010-05-14,41210,94.83620480465908,partly-cloudy-day,0.0,65.1,Partly Cloudy
312,178,2010,CHC,37,D,41336,2010-05-15,41210,100.30575103130309,partly-cloudy-day,0.0,60.12,Mostly Cloudy
313,179,2010,CHC,38,D,40636,2010-05-16,41210,98.6071341907304,partly-cloudy-day,0.0,63.28,Partly Cloudy
314,184,2010,CHC,48,D,33868,2010-05-27,41210,82.18393593787916,partly-cloudy-day,0.0,73.48,Mostly Cloudy
315,185,2010,CHC,49,D,39536,2010-05-28,41210,95.93787915554478,clear-day,0.0,72.98,Clear
316,186,2010,CHC,50,D,40601,2010-05-29,41210,98.52220334870178,partly-cloudy-day,0.0,80.51,Partly Cloudy
317,187,2010,CHC,51,D,41353,2010-05-30,41210,100.34700315457414,partly-cloudy-day,0.0,88.65,Partly Cloudy
318,188,2010,CHC,61,D,41129,2010-06-11,41210,99.80344576559088,cloudy,0.002,84.34,Humid and Overcast
319,189,2010,CHC,62,D,40397,2010-06-12,41210,98.02717786944918,rain,0.0169,65.46,Light Rain
320,193,2010,CHC,66,D,36942,2010-06-17,41210,89.64329046347974,partly-cloudy-day,0.0,79.74,Mostly Cloudy
321,194,2010,CHC,67,D,39729,2010-06-18,41210,96.40621208444553,partly-cloudy-day,0.0,88.64,Partly Cloudy
322,195,2010,CHC,68,D,40008,2010-06-19,41210,97.08323222518807,clear-day,0.0,83.95,Clear
323,196,2010,CHC,69,D,39850,2010-06-20,41210,96.69983013831595,partly-cloudy-day,0.0,76.08,Mostly Cloudy
324,199,2010,CHC,78,D,37391,2010-06-30,41210,90.73283183693279,partly-cloudy-day,0.0,73.79,Partly Cloudy
325,200,2010,CHC,79,D,36880,2010-07-01,41210,89.49284154331474,clear-day,0.0,73.27,Clear
326,201,2010,CHC,80,D,40361,2010-07-02,41210,97.93982043193401,clear-day,0.0,80.54,Clear
327,202,2010,CHC,81,D,40677,2010-07-03,41210,98.70662460567824,clear-day,0.0,83.65,Clear
328,203,2010,CHC,82,D,41079,2010-07-04,41210,99.68211599126427,partly-cloudy-day,0.0,89.03,Partly Cloudy
329,205,2010,CHC,91,D,40622,2010-07-16,41210,98.57316185391896,clear-day,0.0,89.14,Clear
330,206,2010,CHC,92,D,40924,2010-07-17,41210,99.30599369085174,partly-cloudy-day,0.0,88.95,Partly Cloudy
331,210,2010,CHC,96,D,38533,2010-07-21,41210,93.50400388255278,partly-cloudy-day,0.0,87.11,Mostly Cloudy
332,211,2010,CHC,97,D,40687,2010-07-23,41210,98.73089056054357,partly-cloudy-day,0.0,89.43,Partly Cloudy
333,212,2010,CHC,98,D,41009,2010-07-24,41210,99.512254307207,partly-cloudy-day,0.0,81.46,Partly Cloudy
334,216,2010,CHC,108,D,38425,2010-08-04,41210,93.24193157000728,partly-cloudy-day,0.0013,81.36,Humid and Mostly Cloudy
335,217,2010,CHC,109,D,40696,2010-08-06,41210,98.75272991992236,partly-cloudy-day,0.0,79.48,Partly Cloudy
336,218,2010,CHC,110,D,41227,2010-08-07,41210,100.04125212327106,partly-cloudy-day,0.0,80.58,Mostly Cloudy
337,219,2010,CHC,111,D,39016,2010-08-08,41210,94.67604950254793,rain,0.0194,73.19,Light Rain
338,222,2010,CHC,121,D,33267,2010-08-18,41210,80.7255520504732,partly-cloudy-day,0.0,78.38,Partly Cloudy
339,223,2010,CHC,122,D,30687,2010-08-19,41210,74.46493569521961,partly-cloudy-day,0.0,85.38,Partly Cloudy
340,224,2010,CHC,123,D,39345,2010-08-20,41210,95.4743994176171,partly-cloudy-day,0.0,90.2,Partly Cloudy
341,225,2010,CHC,124,D,41099,2010-08-21,41210,99.73064790099491,partly-cloudy-day,0.0,80.98,Mostly Cloudy
342,226,2010,CHC,125,D,37518,2010-08-22,41210,91.0410094637224,partly-cloudy-day,0.0,77.85,Partly Cloudy
343,229,2010,CHC,134,D,33555,2010-09-01,41210,81.42441155059453,cloudy,0.0,77.66,Overcast
344,230,2010,CHC,135,D,31424,2010-09-03,41210,76.25333656879398,partly-cloudy-day,0.0,69.15,Mostly Cloudy
345,231,2010,CHC,136,D,39473,2010-09-04,41210,95.78500363989323,partly-cloudy-day,0.0,65.33,Partly Cloudy
346,232,2010,CHC,137,D,40788,2010-09-05,41210,98.97597670468333,partly-cloudy-day,0.0,71.25,Mostly Cloudy
347,233,2010,CHC,138,D,31647,2010-09-06,41210,76.79446736229072,partly-cloudy-day,0.0,76.54,Partly Cloudy
348,239,2010,CHC,153,D,36553,2010-09-24,41210,88.69934481921864,partly-cloudy-day,0.0,62.87,Mostly Cloudy
349,240,2010,CHC,154,D,39316,2010-09-25,41210,95.40402814850765,partly-cloudy-day,0.0,57.57,Partly Cloudy
350,241,2010,CHC,155,D,38057,2010-09-26,41210,92.34894443096337,partly-cloudy-day,0.0,58.16,Mostly Cloudy
351,323,2011,CHC,1,D,41358,2011-04-01,41159,100.48349085254743,cloudy,0.0064,41.59,Overcast
352,324,2011,CHC,2,D,35782,2011-04-02,41159,86.93602857212275,partly-cloudy-day,0.0,48.53,Mostly Cloudy
353,325,2011,CHC,3,D,30857,2011-04-03,41159,74.97023737214218,partly-cloudy-day,0.0,64.14,Mostly Cloudy
354,326,2011,CHC,4,D,26292,2011-04-04,41159,63.8791029908404,cloudy,0.0,47.67,Overcast
355,327,2011,CHC,5,D,27039,2011-04-05,41159,65.69401588959887,partly-cloudy-day,0.0,47.01,Mostly Cloudy
356,328,2011,CHC,6,D,32272,2011-04-06,41159,78.40812459000462,partly-cloudy-day,0.0,55.66,Mostly Cloudy
357,330,2011,CHC,17,D,35544,2011-04-20,41159,86.3577832308851,cloudy,0.0,42.43,Overcast
358,332,2011,CHC,19,D,36595,2011-04-22,41159,88.91129522097233,rain,0.0231,41.92,Light Rain
359,333,2011,CHC,20,D,41161,2011-04-23,41159,100.00485920454821,partly-cloudy-day,0.0,64.61,Partly Cloudy
360,334,2011,CHC,21,D,32943,2011-04-24,41159,80.03838771593091,partly-cloudy-day,0.0,54.9,Mostly Cloudy
361,337,2011,CHC,31,D,35471,2011-05-06,41159,86.18042226487525,partly-cloudy-day,0.0,65.49,Mostly Cloudy
362,338,2011,CHC,32,D,37666,2011-05-07,41159,91.5133992565417,cloudy,0.0,58.28,Overcast
363,339,2011,CHC,33,D,31931,2011-05-08,41159,77.57963021453388,partly-cloudy-day,0.0,63.77,Partly Cloudy
364,342,2011,CHC,36,D,32559,2011-05-12,41159,79.10542044267353,partly-cloudy-day,0.0,83.81,Mostly Cloudy
365,343,2011,CHC,37,D,37433,2011-05-13,41159,90.9473019266746,partly-cloudy-day,0.0,63.25,Mostly Cloudy
366,347,2011,CHC,48,D,33378,2011-05-26,41159,81.09526470516776,cloudy,0.0,45.17,Overcast
367,348,2011,CHC,49,D,34105,2011-05-27,41159,82.86158555844408,partly-cloudy-day,0.0,56.58,Partly Cloudy
368,349,2011,CHC,50,D,38413,2011-05-28,41159,93.32831215530018,cloudy,0.0,62.73,Overcast
369,350,2011,CHC,51,D,37464,2011-05-29,41159,91.02261959717194,rain,0.1773,60.38,Rain
370,351,2011,CHC,52,D,30450,2011-05-30,41159,73.98138924658033,partly-cloudy-day,0.0,87.37,Partly Cloudy
371,353,2011,CHC,54,D,31340,2011-06-01,41159,76.14373527053621,partly-cloudy-day,0.0,78.4,Partly Cloudy
372,357,2011,CHC,68,D,40024,2011-06-16,41159,97.24240141888772,partly-cloudy-day,0.0,75.54,Mostly Cloudy
373,358,2011,CHC,69,D,42219,2011-06-17,41159,102.5753784105542,partly-cloudy-day,0.0,77.84,Partly Cloudy
374,359,2011,CHC,70,D,42236,2011-06-18,41159,102.61668164921403,partly-cloudy-day,0.0,80.28,Mostly Cloudy
375,361,2011,CHC,78,D,40854,2011-06-27,41159,99.25897130639714,partly-cloudy-day,0.0,77.22,Mostly Cloudy
376,362,2011,CHC,79,D,39157,2011-06-28,41159,95.13593624723633,clear-day,0.0,76.78,Clear
377,365,2011,CHC,82,D,38158,2011-06-30,41159,92.70876357540271,partly-cloudy-day,0.0,85.56,Mostly Cloudy
378,366,2011,CHC,83,D,41486,2011-07-01,41159,100.79447994363323,cloudy,0.0,76.57,Overcast
379,367,2011,CHC,84,D,42165,2011-07-02,41159,102.44417988775237,partly-cloudy-day,0.0,90.83,Humid and Mostly Cloudy
380,368,2011,CHC,85,D,42311,2011-07-03,41159,102.7989018197721,partly-cloudy-day,0.0,80.62,Mostly Cloudy
381,370,2011,CHC,94,D,38391,2011-07-15,41159,93.2748609052698,partly-cloudy-day,0.0,85.36,Partly Cloudy
382,371,2011,CHC,95,D,40709,2011-07-16,41159,98.90667897665152,partly-cloudy-day,0.0,84.51,Mostly Cloudy
383,372,2011,CHC,96,D,37634,2011-07-17,41159,91.43565198377026,partly-cloudy-day,0.0,92.18,Partly Cloudy
384,375,2011,CHC,99,D,37864,2011-07-20,41159,91.99446050681503,partly-cloudy-day,0.0,97.06,Humid and Mostly Cloudy
385,376,2011,CHC,100,D,39855,2011-07-22,41159,96.83179863456353,rain,0.0078,75.3,Drizzle and Humid
386,377,2011,CHC,101,D,40486,2011-07-23,41159,98.3648776695255,partly-cloudy-day,0.0,78.91,Mostly Cloudy
387,378,2011,CHC,102,D,40406,2011-07-24,41159,98.17050948759689,partly-cloudy-day,0.0005,80.71,Mostly Cloudy
388,379,2011,CHC,113,D,42245,2011-08-05,41159,102.638548069681,partly-cloudy-day,0.0,82.19,Mostly Cloudy
389,380,2011,CHC,114,D,41978,2011-08-06,41159,101.98984426249423,cloudy,0.0,81.77,Humid and Overcast
390,381,2011,CHC,115,D,39619,2011-08-07,41159,96.2584124978741,partly-cloudy-day,0.0,82.14,Partly Cloudy
391,384,2011,CHC,118,D,34733,2011-08-11,41159,84.38737578658373,partly-cloudy-day,0.0,78.66,Partly Cloudy
392,385,2011,CHC,125,D,42343,2011-08-19,41159,102.87664909254354,partly-cloudy-day,0.0,84.06,Partly Cloudy
393,386,2011,CHC,126,D,42374,2011-08-20,41159,102.95196676304089,rain,0.10800000000000001,68.72,Rain
394,391,2011,CHC,131,D,36136,2011-08-25,41159,87.79610777715688,partly-cloudy-day,0.0,78.36,Partly Cloudy
395,392,2011,CHC,138,D,35153,2011-09-02,41159,85.40780874170898,partly-cloudy-day,0.0,92.15,Partly Cloudy
396,393,2011,CHC,139,D,36628,2011-09-03,41159,88.99147209601789,partly-cloudy-day,0.0,85.95,Partly Cloudy
397,394,2011,CHC,140,D,40469,2011-09-04,41159,98.32357443086566,partly-cloudy-day,0.0,71.72,Mostly Cloudy
398,395,2011,CHC,141,D,41341,2011-09-05,41159,100.44218761388761,partly-cloudy-day,0.0,63.79,Mostly Cloudy
399,398,2011,CHC,151,D,35318,2011-09-16,41159,85.80869311693675,cloudy,0.0,58.09,Overcast
400,399,2011,CHC,152,D,39377,2011-09-17,41159,95.67044874754004,partly-cloudy-day,0.0,66.53,Partly Cloudy
401,400,2011,CHC,153,D,36250,2011-09-18,41159,88.07308243640516,rain,0.0045,60.77,Possible Drizzle
402,403,2011,CHC,156,D,30965,2011-09-21,41159,75.23263441774581,partly-cloudy-day,0.0,70.44,Partly Cloudy
403,485,2012,CHC,1,D,41176,2012-04-05,41009,100.4072276817284,partly-cloudy-day,0.0,47.25,Partly Cloudy
404,486,2012,CHC,2,D,40102,2012-04-07,41009,97.78829037528348,partly-cloudy-day,0.0,63.64,Partly Cloudy
405,487,2012,CHC,3,D,31973,2012-04-08,41009,77.96581238264771,clear-day,0.0,62.28,Clear
406,490,2012,CHC,6,D,34044,2012-04-11,41009,83.01592333390232,partly-cloudy-day,0.0,48.93,Partly Cloudy
407,491,2012,CHC,7,D,36311,2012-04-12,41009,88.54397815113755,partly-cloudy-day,0.0,58.92,Partly Cloudy
408,492,2012,CHC,14,D,37782,2012-04-20,41009,92.13099563510448,cloudy,0.0,43.86,Overcast
409,493,2012,CHC,15,D,38405,2012-04-21,41009,93.65017435197151,partly-cloudy-day,0.0,49.19,Partly Cloudy
410,494,2012,CHC,16,D,35801,2012-04-22,41009,87.30034870394304,partly-cloudy-day,0.0,48.1,Partly Cloudy
411,497,2012,CHC,19,D,34894,2012-04-25,41009,85.08863907922651,rain,0.0041,56.61,Possible Drizzle
412,498,2012,CHC,26,D,37332,2012-05-04,41009,91.03367553463873,partly-cloudy-day,0.0,61.03,Mostly Cloudy
413,499,2012,CHC,27,D,39874,2012-05-05,41009,97.23231485771416,cloudy,0.0,54.61,Overcast
414,500,2012,CHC,28,D,38125,2012-05-06,41009,92.9673974005706,rain,0.062,60.44,Light Rain
415,503,2012,CHC,31,D,31904,2012-05-09,41009,77.79755663390964,partly-cloudy-day,0.0002,56.87,Mostly Cloudy
416,506,2012,CHC,39,D,34937,2012-05-18,41009,85.19349411104879,clear-day,0.0,78.91,Clear
417,508,2012,CHC,41,D,38374,2012-05-20,41009,93.57458118949499,partly-cloudy-day,0.0,89.46,Mostly Cloudy
418,509,2012,CHC,48,D,38452,2012-05-28,41009,93.76478334024239,partly-cloudy-day,0.0,91.49,Mostly Cloudy
419,510,2012,CHC,49,D,35219,2012-05-29,41009,85.881148040674,partly-cloudy-day,0.0,81.06,Partly Cloudy
420,511,2012,CHC,50,D,38516,2012-05-30,41009,93.92084664341974,partly-cloudy-day,0.0,66.3,Mostly Cloudy
421,514,2012,CHC,63,D,42292,2012-06-14,41009,103.12858153088347,partly-cloudy-day,0.0,81.74,Partly Cloudy
422,515,2012,CHC,64,D,40073,2012-06-15,41009,97.71757419103123,partly-cloudy-day,0.0,88.68,Partly Cloudy
423,520,2012,CHC,75,D,35837,2012-06-27,41009,87.3881343119803,clear-day,0.0,86.82,Clear
424,521,2012,CHC,76,D,32891,2012-06-29,41009,80.20434538759784,rain,0.0598,70.27,Light Rain
425,522,2012,CHC,77,D,37906,2012-06-30,41009,92.4333682850106,partly-cloudy-day,0.0,86.89,Partly Cloudy
426,523,2012,CHC,78,D,37389,2012-07-01,41009,91.17266941403106,cloudy,0.0307,76.63,Overcast
427,525,2012,CHC,87,D,38068,2012-07-14,41009,92.82840352117827,partly-cloudy-day,0.0,86.92,Mostly Cloudy
428,526,2012,CHC,88,D,36659,2012-07-15,41009,89.3925723621644,partly-cloudy-day,0.0,90.82,Mostly Cloudy
429,529,2012,CHC,91,D,32741,2012-07-19,41009,79.83857202077593,cloudy,0.0,81.24,Humid and Overcast
430,530,2012,CHC,98,D,40778,2012-07-27,41009,99.43670901509425,partly-cloudy-day,0.0,82.65,Partly Cloudy
431,531,2012,CHC,99,D,41276,2012-07-28,41009,100.65107659294301,partly-cloudy-day,0.0,80.47,Partly Cloudy
432,532,2012,CHC,100,D,39534,2012-07-29,41009,96.40322855958448,partly-cloudy-day,0.0,83.68,Mostly Cloudy
433,535,2012,CHC,103,D,33014,2012-08-01,41009,80.50427954839182,partly-cloudy-day,0.0,85.28,Mostly Cloudy
434,537,2012,CHC,111,D,36891,2012-08-10,41009,89.9583018361823,partly-cloudy-day,0.0,72.94,Mostly Cloudy
435,538,2012,CHC,112,D,40602,2012-08-11,41009,99.00753493135653,partly-cloudy-day,0.0,75.74,Partly Cloudy
436,539,2012,CHC,113,D,35461,2012-08-12,41009,86.47126240581336,partly-cloudy-day,0.0,75.32,Mostly Cloudy
437,542,2012,CHC,116,D,33714,2012-08-15,41009,82.2112219268941,partly-cloudy-day,0.0,84.28,Partly Cloudy
438,543,2012,CHC,124,D,31255,2012-08-24,41009,76.2149772001268,partly-cloudy-day,0.0,91.57,Partly Cloudy
439,544,2012,CHC,125,D,35296,2012-08-25,41009,86.06891170230925,partly-cloudy-day,0.0,91.58,Partly Cloudy
440,545,2012,CHC,126,D,32346,2012-08-26,41009,78.87536882147822,rain,0.0753,72.29,Light Rain
441,549,2012,CHC,130,D,28859,2012-08-30,41009,70.3723572874247,clear-day,0.0,86.2,Clear
442,550,2012,CHC,131,D,32476,2012-08-31,41009,79.1923724060572,partly-cloudy-day,0.0,91.61,Mostly Cloudy
443,551,2012,CHC,132,D,32477,2012-09-01,41009,79.19481089516935,cloudy,0.0087,73.35,Overcast
444,552,2012,CHC,133,D,39760,2012-09-02,41009,96.95432709892951,cloudy,0.0,77.04,Overcast
445,553,2012,CHC,144,D,26946,2012-09-14,41009,65.70752761588919,partly-cloudy-day,0.0,71.73,Partly Cloudy
446,554,2012,CHC,145,D,32774,2012-09-15,41009,79.91904216147675,clear-day,0.0,76.03,Clear
447,555,2012,CHC,146,D,33559,2012-09-16,41009,81.83325611451144,partly-cloudy-day,0.0,75.35,Partly Cloudy
448,559,2012,CHC,150,D,25891,2012-09-20,41009,63.13492160257505,partly-cloudy-day,0.0,69.47,Partly Cloudy
449,560,2012,CHC,151,D,29100,2012-09-21,41009,70.96003316345193,cloudy,0.0,59.57,Overcast
450,561,2012,CHC,152,D,40298,2012-09-22,41009,98.26623424126412,partly-cloudy-day,0.0,53.2,Partly Cloudy
451,562,2012,CHC,153,D,33354,2012-09-23,41009,81.3333658465215,partly-cloudy-day,0.0,57.45,Mostly Cloudy
452,565,2012,CHC,162,D,27606,2012-10-03,41009,67.31693042990563,rain,0.0075,62.94,Possible Drizzle
453,647,2013,CHC,1,D,41176,2013-04-05,41019,100.38274945756844,partly-cloudy-day,0.0,43.66,Partly Cloudy
454,648,2013,CHC,2,D,40102,2013-04-07,41019,97.76445062044418,partly-cloudy-day,0.0,55.36,Partly Cloudy
455,649,2013,CHC,3,D,31973,2013-04-08,41019,77.94680513908189,partly-cloudy-day,0.0,60.63,Mostly Cloudy
456,652,2013,CHC,6,D,34044,2013-04-11,41019,82.99568492649747,rain,0.0032,43.85,Possible Drizzle
457,653,2013,CHC,7,D,36311,2013-04-12,41019,88.52239206221506,cloudy,0.0005,44.09,Overcast
458,654,2013,CHC,14,D,37782,2013-04-20,41019,92.10853506911431,partly-cloudy-day,0.0,42.37,Mostly Cloudy
459,655,2013,CHC,15,D,38405,2013-04-21,41019,93.62734342621711,partly-cloudy-day,0.0,48.6,Partly Cloudy
460,656,2013,CHC,16,D,35801,2013-04-22,41019,87.27906579877617,partly-cloudy-day,0.0,63.38,Partly Cloudy
461,659,2013,CHC,19,D,34894,2013-04-25,41019,85.0678953655623,partly-cloudy-day,0.0,47.38,Mostly Cloudy
462,660,2013,CHC,26,D,37332,2013-05-04,41019,91.01148248372705,partly-cloudy-day,0.0,68.78,Partly Cloudy
463,661,2013,CHC,27,D,39874,2013-05-05,41019,97.20861064384796,partly-cloudy-day,0.0,64.94,Partly Cloudy
464,662,2013,CHC,28,D,38125,2013-05-06,41019,92.94473292864282,partly-cloudy-day,0.0,68.27,Partly Cloudy
